Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"3,855,283,050,904","6,174,786,578,212","7,515,232,914,209","12,542,696,277,266"
2. Các khoản giảm trừ doanh thu,02,,"4,446,581,882","13,396,078,656","8,066,460,196","19,935,022,062"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"3,850,836,469,022","6,161,390,499,556","7,507,166,454,013","12,522,761,255,204"
4. Giá vốn hàng bán,11,,"3,356,045,416,760","5,788,387,969,418","6,547,773,637,544","11,822,339,187,826"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"494,791,052,262","373,002,530,138","959,392,816,469","700,422,067,378"
6. Doanh thu hoạt động tài chính,21,,"143,240,777,231","709,926,869,228","215,784,480,270","1,056,059,861,200"
7. Chi phí tài chính,22,,"225,270,244,901","436,860,062,274","436,630,072,136","766,122,541,520"
- Trong đó: Chi phí lãi vay,23,,"168,704,897,086","368,197,756,906","302,795,940,289","656,778,342,830"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,"18,862,302,382","-12,426,385,764","12,918,980,850","-12,426,385,764"
9. Chi phí bán hàng,25,,"167,081,770,815","239,127,939,442","274,118,978,317","384,781,578,040"
10. Chi phí quản lý doanh nghiệp,26,,"100,017,158,092","300,895,911,492","175,278,209,705","417,031,028,622"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"164,524,958,067","93,619,100,394","302,069,017,431","176,120,394,632"
12. Thu nhập khác,31,,"21,414,022,008","53,186,004,986","34,428,786,110","66,398,935,256"
13. Chi phí khác,32,,"14,972,059,429","43,050,951,682","31,479,158,707","50,201,909,972"
14. Lợi nhuận khác(40=31-32),40,,"6,441,962,579","10,135,053,304","2,949,627,403","16,197,025,284"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"170,966,920,646","103,754,153,698","305,018,644,834","192,317,419,916"
16. Chi phí thuế TNDN hiện hành,51,,"28,789,402,253","89,764,898,744","60,012,717,430","114,894,993,504"
17. Chi phí thuế TNDN hoãn lại,52,,"2,630,988,157","-4,456,065,032","1,615,718,435","-12,184,999,594"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"139,546,530,236","18,445,319,986","243,390,208,969","89,607,426,006"
19. Lợi nhuận sau thuế công ty mẹ,61,,"138,207,844,779","24,382,391,028","236,870,673,099","100,007,370,784"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"1,338,685,457","-5,937,071,042","6,519,535,870","-10,399,944,776"
21. Lãi cơ bản trên cổ phiếu(*),70,,445,8,382,144
22. Lãi suy giảm trên cổ phiếu (*),71,,405,8,340,140
