Chỉ tiêu,Mã số,Thuyết minh,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,
1. Lợi nhuận trước thuế,01,,"342,304,337,697","316,825,941,645"
2. Điều chỉnh cho các khoản,,,,
- Khấu hao TSCĐ và BĐSĐT,02,,"232,251,859,362","234,781,819,556"
- Các khoản dự phòng,03,,0,"-3,102,143,238"
"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",04,,0,0
"- Lãi, lỗ từ hoạt động đầu tư",05,,"-94,273,964,969","-79,752,906,071"
- Chi phí lãi vay,06,,"120,845,253,786","120,608,197,471"
- Các khoản điều chỉnh khác,07,,0,0
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,,"601,127,485,876","589,360,909,363"
"- Tăng, giảm các khoản phải thu",09,,"120,133,978,961","-400,910,851,245"
"- Tăng, giảm hàng tồn kho",10,,"-1,147,354,979,376","30,375,546,916"
"- Tăng, giảm các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,,"218,902,925,076","-14,943,594,540"
"- Tăng, giảm chi phí trả trước",12,,"53,614,881,074","6,409,428,137"
"- Tăng, giảm chứng khoán kinh doanh",13,,0,0
- Tiền lãi vay đã trả,14,,"-106,426,654,777","-112,376,477,267"
- Thuế thu nhập doanh nghiệp đã nộp,15,,"-60,650,524,088","-22,607,271,158"
- Tiền thu khác từ hoạt động kinh doanh,16,,0,0
- Tiền chi khác cho hoạt động kinh doanh,17,,"-27,047,869,153","-34,538,026,157"
Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,"-347,700,756,407","40,769,664,049"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,
"1.Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,,"-137,406,290,065","-618,652,740,660"
"2.Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,,"5,708,373,461","301,818,182"
"3.Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,"-536,400,450,000","-1,333,746,485,150"
"4.Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,"207,136,938,400","1,573,558,816,311"
5.Tiền chi đầu tư góp vốn vào đơn vị khác,25,,"-876,234,817,247","-185,639,923,243"
6.Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,"77,400,000,000","183,750,000,000"
"7.Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,,"56,256,744,307","73,612,560,893"
Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,"-1,203,539,501,144","-306,815,953,667"
III. Lưu chuyển tiền từ hoạt động tài chính,,,,
"1.Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,"854,220,890,000","1,145,778,154,488"
"2.Tiền trả lại vón góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",32,,0,0
3.Tiền thu từ đi vay,33,,"6,211,857,108,428","6,386,024,400,599"
4.Tiền chi trả nợ gốc vay,34,,"-6,168,378,188,774","-6,784,846,390,448"
5.Tiền chi trả nợ gốc thuê tài chính,35,,0,0
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,"-152,250,000","-195,860,000"
7. Tiền thu từ vốn góp của cổ đông không kiểm soát,037,,0,0
Lưu chuyển tiền thuần từ hoạt động tài chính,40,,"897,547,559,654","746,760,304,639"
Lưu chuyển tiền thuần trong kỳ (50 = 20+30+40),50,,"-653,692,697,897","480,714,015,021"
Tiền và tương đương tiền đầu kỳ,60,,"1,988,170,740,182","963,717,122,052"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,"18,773,324,609","-4,825,141,149"
Tiền và tương đương tiền cuối kỳ (70 = 50+60+61),70,,"1,353,251,366,894","1,439,605,995,924"
