Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"7,027,770,176,367","6,936,598,068,187","13,403,342,305,650","12,260,575,722,623"
2. Các khoản giảm trừ doanh thu,02,,"7,725,640,059","9,457,027,385","16,799,263,291","24,478,580,881"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"7,020,044,536,308","6,927,141,040,802","13,386,543,042,359","12,236,097,141,742"
4. Giá vốn hàng bán,11,,"6,275,213,709,359","6,397,124,165,239","11,944,842,184,938","11,040,244,713,065"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"744,830,826,949","530,016,875,563","1,441,700,857,421","1,195,852,428,677"
6. Doanh thu hoạt động tài chính,21,,"438,340,801,372","292,927,686,359","851,540,829,081","552,450,641,276"
7. Chi phí tài chính,22,,"599,704,397,199","363,209,605,462","1,137,989,047,190","702,736,630,403"
- Trong đó: Chi phí lãi vay,23,,"440,059,243,486","329,562,123,783","884,263,246,691","561,715,715,803"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,"38,120,205,334","-697,626,652","13,316,358,618","-4,696,396,143"
9. Chi phí bán hàng,25,,"220,500,177,210","158,862,772,854","372,952,729,784","317,493,845,866"
10. Chi phí quản lý doanh nghiệp,26,,"179,438,883,355","142,214,697,912","318,872,800,891","279,231,869,472"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"221,648,375,891","157,959,859,042","476,743,467,255","444,144,328,069"
12. Thu nhập khác,31,,"21,899,213,267","21,285,386,928","37,512,786,424","45,288,456,344"
13. Chi phí khác,32,,"18,467,375,401","29,192,606,716","36,355,791,341","57,102,102,517"
14. Lợi nhuận khác(40=31-32),40,,"3,431,837,866","-7,907,219,788","1,156,995,083","-11,813,646,173"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"225,080,213,757","150,052,639,254","477,900,462,338","432,330,681,896"
16. Chi phí thuế TNDN hiện hành,51,,"49,690,447,842","26,799,211,922","82,144,287,165","50,408,209,030"
17. Chi phí thuế TNDN hoãn lại,52,,"6,437,065,686","4,679,883,966","9,938,925,487","1,633,066,347"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"168,952,700,229","118,573,543,366","385,817,249,686","380,289,406,519"
19. Lợi nhuận sau thuế công ty mẹ,61,,"142,502,183,950","95,280,644,450","337,290,141,653","321,149,377,928"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"26,450,516,279","23,292,898,916","48,527,108,033","59,140,028,591"
21. Lãi cơ bản trên cổ phiếu(*),70,,147,108,357,407
22. Lãi suy giảm trên cổ phiếu (*),71,,147,108,357,407
