,STT,Tên báo cáo,Đơn vị,Trích yếu,Thời gian gửi,Mã doanh nghiệp,Tên công ty,Tiêu đề,Saving_path
17,18,Báo cáo tài chính Tổng hợp - Quý,Công ty Cổ phần Cao su Sông Bé,CBTT Báo cáo tài chính quý 4 năm 2021 Công ty Cổ phần Cao su Sông Bé,20/01/2022 09:43:02,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp - Quý,./crawl_table/SBR/Báo cáo tài chính Tổng hợp - Quý_20_01_2022 09_43_02
18,19,Báo cáo tài chính Tổng hợp - Quý,Công ty Cổ phần Cao su Sông Bé,Công bố thông tin Báo cáo tài chính quý 3 Công ty Cổ phần Cao su Sông Bé,18/10/2021 09:20:52,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp - Quý,./crawl_table/SBR/Báo cáo tài chính Tổng hợp - Quý_18_10_2021 09_20_52
19,20,Báo cáo tài chính Tổng hợp bán niên năm 2021,Công ty Cổ phần Cao su Sông Bé,Công bố thông tin Báo cáo tài chính bán niên đã kiểm toán năm 2021 của Công ty Cổ phần Cao su Sông Bé,16/08/2021 18:32:26,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp bán niên năm 2021,./crawl_table/SBR/Báo cáo tài chính Tổng hợp bán niên năm 2021_16_08_2021 18_32_26
20,21,Đính chính Báo cáo tài chính Tổng hợp - Quý 2/ năm 2021,Công ty Cổ phần Cao su Sông Bé,CÔNG TY CỔ PHẦN CAO SU SÔNG BÉ CÔNG BỐ THÔNG TIN BÁO CÁO TÀI CHÍNH QUÝ 2,20/07/2021 16:33:15,3800100464,Công ty Cổ phần Cao su Sông Bé,Đính chính Báo cáo tài chính Tổng hợp - Quý 2/ năm 2021,./crawl_table/SBR/NO_NAME_20_07_2021 16_33_15
21,22,Báo cáo tài chính Tổng hợp - Quý 2/ năm 2021,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính 6 tháng năm 2021 Công ty Cổ phần Cao su Sông Bé,20/07/2021 08:01:22,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp - Quý 2/ năm 2021,./crawl_table/SBR/Báo cáo tài chính Tổng hợp - Quý 2_ năm 2021_20_07_2021 08_01_22
22,23,Báo cáo tài chính Tổng hợp - Quý 1/ năm 2021,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính quý 1 công ty cổ phần cao su sông bé,20/04/2021 19:55:43,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp - Quý 1/ năm 2021,./crawl_table/SBR/Báo cáo tài chính Tổng hợp - Quý 1_ năm 2021_20_04_2021 19_55_43
23,24,Báo cáo tài chính tổng hợp năm 2020,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính đã kiểm toán Công ty CP Cao su Sông Bé năm 2020,25/03/2021 09:28:15,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính tổng hợp năm 2020,./crawl_table/SBR/Báo cáo tài chính tổng hợp năm 2020_25_03_2021 09_28_15
24,25,Báo cáo tài chính Tổng hợp - Quý,Công ty Cổ phần Cao su Sông Bé,Công ty Cổ phần cao su Sông Bé công bố thông tin báo cáo tài chính quý 3 năm 2020; lý do: Dữ liệu đã công bố trên hệ thống của UBCKNN bị mất khi nâng cấp hệ thống IDS pro.,19/03/2021 07:03:57,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp - Quý,./crawl_table/SBR/Báo cáo tài chính Tổng hợp - Quý_19_03_2021 07_03_57
25,26,Báo cáo tài chính Tổng hợp - Quý,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính công ty cổ phần cao su Sông Bé quý 4 năm,26/01/2021 11:51:35,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp - Quý,./crawl_table/SBR/Báo cáo tài chính Tổng hợp - Quý_26_01_2021 11_51_35
26,27,Báo cáo tài chính Tổng hợp quý II/ 2020,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính 6 tháng năm 2020 Công ty Cổ phần Cao su Sông Bé,21/07/2020 19:49:09,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp quý II/ 2020,./crawl_table/SBR/Báo cáo tài chính Tổng hợp quý II_ 2020_21_07_2020 19_49_09
27,28,Báo cáo tài chính Tổng hợp quý I/ 2020,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính quý 1 - 2020, Công ty Cổ phần Cao su Sông Bé,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp quý I/ 2020,./crawl_table/SBR/Báo cáo tài chính quý 1 - 2020_ Công ty Cổ phần Cao su Sông Bé
28,29,Báo cáo tài chính Tổng hợp năm 2019,Công ty Cổ phần Cao su Sông Bé,Báo cáo kiểm toán năm 2019,23/03/2020 14:01:22,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp năm 2019,./crawl_table/SBR/Báo cáo kiểm toán năm 2019_23_03_2020 14_01_22
29,30,Báo cáo tài chính Tổng hợp năm 2019,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính năm 2019 trước kiểm toán Công ty CP Cao su Sông Bé,06/02/2020 09:27:32,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp năm 2019,./crawl_table/SBR/Báo cáo tài chính Tổng hợp năm 2019_06_02_2020 09_27_32
30,31,Báo cáo tài chính Tổng hợp quý III/ 2019,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính quý 3 2019 - Công ty Cổ phần Cao su Sông Bé,22/10/2019 08:58:49,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp quý III/ 2019,./crawl_table/SBR/Báo cáo tài chính Tổng hợp quý III_ 2019_22_10_2019 08_58_49
31,32,Báo cáo tài chính Tổng hợp bán niên 2019,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính bán niên năm 2019 Công ty Cổ phần cao su Sông Bé,24/07/2019 09:58:36,3800100464,Công ty Cổ phần Cao su Sông Bé,Báo cáo tài chính Tổng hợp bán niên 2019,./crawl_table/SBR/Báo cáo tài chính Tổng hợp bán niên 2019_24_07_2019 09_58_36
