Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"2,745,148,128,474","1,138,147,360,892","8,229,515,041,247","3,235,546,138,832"
2. Các khoản giảm trừ doanh thu,02,,"13,954,457,880","196,578,683","29,752,018,660","970,550,178"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"2,731,193,670,594","1,137,950,782,209","8,199,763,022,587","3,234,575,588,654"
4. Giá vốn hàng bán,11,,"2,372,939,306,236","1,001,095,260,418","7,233,278,196,427","2,808,494,266,280"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"358,254,364,358","136,855,521,791","966,484,826,160","426,081,322,374"
6. Doanh thu hoạt động tài chính,21,,"168,107,399,427","75,566,840,391","602,058,675,649","173,959,375,303"
7. Chi phí tài chính,22,,"181,992,486,069","64,052,274,056","605,942,428,586","203,433,823,351"
- Trong đó: Chi phí lãi vay,23,,"132,729,075,727","65,840,113,444","516,754,584,332","184,611,094,730"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,"2,255,964,359","1,170,609,535","59,889,872,815","41,022,556,157"
9. Chi phí bán hàng,25,,"82,451,357,530","27,421,106,310","232,308,837,686","57,084,345,033"
10. Chi phí quản lý doanh nghiệp,26,,"98,401,159,128","35,644,401,518","315,628,824,981","103,313,852,858"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"165,772,725,417","86,475,189,833","474,553,283,371","277,231,232,592"
12. Thu nhập khác,31,,"9,073,107,317","7,828,341,833","42,634,955,289","14,136,955,046"
13. Chi phí khác,32,,"16,005,613,087","4,922,873,625","31,012,968,940","8,570,702,189"
14. Lợi nhuận khác(40=31-32),40,,"-6,932,505,770","2,905,468,208","11,621,986,349","5,566,252,857"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"158,840,219,647","89,380,658,041","486,175,269,720","282,797,485,449"
16. Chi phí thuế TNDN hiện hành,51,,"22,544,173,216","5,923,332,705","93,348,838,647","24,597,347,002"
17. Chi phí thuế TNDN hoãn lại,52,,"-1,590,862,179",,"-4,199,585,994","816,767,371"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"137,886,908,610","83,457,325,336","397,026,017,067","257,383,371,076"
19. Lợi nhuận sau thuế công ty mẹ,61,,"141,568,222,436","83,474,036,924","396,513,300,435","257,945,784,213"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"-3,681,313,827","-16,711,588","512,716,631","-562,413,137"
21. Lãi cơ bản trên cổ phiếu(*),70,,320,291,823,899
22. Lãi suy giảm trên cổ phiếu (*),71,,320,291,823,899
