Chỉ tiêu,Mã số,Thuyết minh,Kỳ này Năm nay,Kỳ này Năm trước,Lũy kế từ đầu năm đến cuối kỳ này Năm nay,Lũy kế từ đầu năm đến cuối kỳ này Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,01,,"5,515,771,828,574","4,180,174,603,744","18,372,815,713,832","14,940,490,283,184"
2. Các khoản giảm trừ doanh thu,02,,"7,844,994,817","4,410,238,960","47,455,094,757","15,622,657,469"
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,"5,507,926,833,757","4,175,764,364,784","18,325,360,619,075","14,924,867,625,715"
4. Giá vốn hàng bán,11,,"4,987,428,164,022","3,462,941,661,102","16,028,734,745,693","12,708,943,157,204"
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20=10-11),20,,"520,498,669,735","712,822,703,682","2,296,625,873,382","2,215,924,468,511"
6. Doanh thu hoạt động tài chính,21,,"274,821,377,564","200,281,842,768","1,116,436,904,112","498,576,913,809"
7. Chi phí tài chính,22,,"298,340,289,167","248,124,175,779","1,002,543,759,336","853,002,037,811"
- Trong đó: Chi phí lãi vay,23,,"217,831,600,440","221,531,513,965","781,857,263,208","691,890,712,661"
"8. Phần lãi lỗ trong công ty liên doanh, liên kết",24,,"19,307,129,029","5,615,534,674","33,376,665,137","22,966,160,615"
9. Chi phí bán hàng,25,,"167,602,184,927","140,673,176,537","652,392,400,705","532,041,650,804"
10. Chi phí quản lý doanh nghiệp,26,,"188,790,467,578","276,699,117,473","663,471,744,655","561,053,555,001"
11. Lợi nhuận thuần từ hoạt động kinh doanh{30=20+(21-22) + 24 - (25+26)},30,,"159,894,234,656","253,223,611,335","1,128,031,537,935","791,370,299,319"
12. Thu nhập khác,31,,"64,084,067,549","2,490,053,282","104,656,464,940","47,695,259,333"
13. Chi phí khác,32,,"23,542,277,059","20,137,385,448","230,813,878,111","55,465,608,618"
14. Lợi nhuận khác(40=31-32),40,,"40,541,790,490","-17,647,332,166","-126,157,413,171","-7,770,349,285"
15. Tổng lợi nhuận kế toán trước thuế(50=30+40),50,,"200,436,025,146","235,576,279,169","1,001,874,124,764","783,599,950,034"
16. Chi phí thuế TNDN hiện hành,51,,"34,471,162,058","68,651,688,755","206,131,876,748","151,576,778,257"
17. Chi phí thuế TNDN hoãn lại,52,,"-4,339,648,854","-4,158,296,405","-22,068,829,467","-18,345,283,288"
18. Lợi nhuận sau thuế thu nhập doanh nghiệp(60=50-51-52),60,,"170,304,511,942","171,082,886,819","817,811,077,483","650,368,455,065"
19. Lợi nhuận sau thuế công ty mẹ,61,,"167,425,817,334","172,960,331,952","829,074,179,965","645,041,044,359"
20. Lợi nhuận sau thuế công ty mẹ không kiểm soát,62,,"2,878,694,608","-1,877,445,133","-11,263,102,479","5,327,410,706"
21. Lãi cơ bản trên cổ phiếu(*),70,,458,306,"1,449",932
22. Lãi suy giảm trên cổ phiếu (*),71,,445,280,"1,285",906
